sn,ResponseID,rating,StartDate,EndDate,genderq,ageq,edu,socpol,ecopol,polpos,polpref
432,"R_1OwTZTheZ8xydso",7,"2020-11-29 18:21:59","2020-11-29 18:29:02",1,55,5,3,4,3,3
432,"R_1dhM5tDK4CGTMlJ",5,"2020-11-29 19:44:43","2020-11-29 19:47:25",1,24,5,4,5,1,2
432,"R_2OZ6tehfAqYRDk4",7,"2020-11-29 19:35:18","2020-11-29 19:41:53",1,38,2,2,3,1,2
432,"R_2ZWxLtW53hjIc1v",3,"2020-11-29 23:26:45","2020-11-29 23:32:38",1,22,5,4,2,1,2
432,"R_2aJq3FGHVTCqAih",7,"2020-11-29 19:35:53","2020-11-29 19:43:34",2,46,6,2,3,1,2
432,"R_2eROKijqjSq3nlE",7,"2020-11-29 21:05:22","2020-11-29 21:09:19",1,27,5,1,3,1,2
432,"R_2mhz5vreWYPsfVn",7,"2020-11-25 13:50:30","2020-11-25 13:56:18",2,33,2,3,3,3,4
432,"R_3PESGuD6wmUbnvD",6,"2020-11-30 04:41:01","2020-11-30 04:44:03",1,29,5,1,1,2,6
432,"R_3q8s24jTBezximc",6,"2020-11-25 13:40:05","2020-11-25 13:45:37",1,49,6,6,6,1,1
432,"R_9YQ1o6d4WiM0F2h",6,"2020-11-29 23:25:27","2020-11-29 23:32:06",2,59,2,3,3,3,3
432,"R_AunLR31V5VSQqDT",7,"2020-11-29 20:58:06","2020-11-29 21:03:43",1,27,5,2,2,3,3
432,"R_C2JvPghifZAVlex",6,"2020-11-25 13:39:19","2020-11-25 13:46:03",1,29,5,4,4,1,2
432,"R_VOo1qHY94hPYgiB",7,"2020-11-29 23:25:11","2020-11-29 23:29:41",1,29,4,2,2,1,2
432,"R_rd2RUtltfMuKIkV",7,"2020-11-29 18:10:15","2020-11-29 18:12:45",1,56,5,6,5,1,1
432,"R_vrIaJB0EsLLan5v",5,"2020-11-29 21:36:11","2020-11-29 21:42:27",1,25,4,3,3,3,4
432,"R_xzTp9LvWHtT1OWl",1,"2020-11-29 19:02:57","2020-11-29 19:07:46",2,27,5,2,2,1,1
433,"R_1IctsimTQuPUlsF",2,"2020-11-29 21:34:34","2020-11-29 21:40:35",2,45,6,6,6,2,5
433,"R_1OPkTOd1nJPHvpN",7,"2020-11-29 17:57:32","2020-11-29 18:02:19",1,37,4,3,4,2,4
433,"R_1pEw3o1j46dyjib",5,"2020-11-29 19:37:36","2020-11-29 19:46:03",1,40,5,2,3,3,3
433,"R_22mJHQKftWPiDtT",3,"2020-11-25 15:32:04","2020-11-25 16:28:05",1,30,5,4,4,1,4
433,"R_2Ec65oBqGsAvYUN",6,"2020-11-29 23:25:36","2020-11-29 23:34:08",2,58,2,5,5,2,5
433,"R_2EvfnynkrBy5jZO",7,"2020-11-29 23:27:38","2020-11-29 23:30:58",2,20,4,1,2,1,2
433,"R_2OTKScYm8gKKpwz",1,"2020-11-29 23:27:47","2020-11-29 23:34:51",1,28,5,1,1,1,1
433,"R_2ZBKY9Cjiv7oG6C",5,"2020-11-25 16:30:57","2020-11-25 16:36:00",2,48,5,5,5,1,2
433,"R_2b2HDoKz6ZCLRpy",5,"2020-11-29 22:02:58","2020-11-29 22:10:17",1,30,6,5,4,3,5
433,"R_2cBHI5HotSNG4BD",7,"2020-11-29 18:13:19","2020-11-29 18:19:37",1,26,2,3,4,3,4
433,"R_2rAUT4KdVkGFghA",6,"2020-11-29 18:10:02","2020-11-29 18:15:19",1,25,5,4,5,2,4
433,"R_2uUnRJkgGphMFZY",3,"2020-11-29 23:38:37","2020-11-29 23:44:06",1,22,5,5,5,2,4
433,"R_302Ur0Bf25shtrx",7,"2020-11-29 21:34:06","2020-11-29 21:38:36",2,34,6,6,6,1,1
433,"R_3LbvoOkepH5Kii0",7,"2020-11-29 21:36:32","2020-11-29 21:40:24",1,41,5,2,3,3,3
433,"R_3fuUZogPgZHwkN1",6,"2020-11-29 19:37:23","2020-11-29 19:42:33",1,30,5,1,1,1,1
433,"R_3n9vatnlQbHrroE",4,"2020-11-29 18:03:37","2020-11-29 18:19:41",1,34,5,4,4,2,4
433,"R_6r0Ua2rXI1d6XmN",6,"2020-11-29 21:47:24","2020-11-29 21:53:35",2,59,4,1,2,1,1
433,"R_PFXuVU1VUsdqyZz",7,"2020-11-30 00:56:17","2020-11-30 00:59:50",1,30,5,6,6,1,1
434,"R_12o3aWx6QPhw3MF",6,"2020-11-25 15:42:50","2020-11-25 15:45:58",1,30,6,5,4,2,6
434,"R_1LRvXCcVNMfS2Wv",5,"2020-11-25 16:48:19","2020-11-25 16:52:29",1,30,4,6,1,3,3
434,"R_1jrmm7jMNOdx8hB",7,"2020-11-29 19:57:52","2020-11-29 20:02:26",1,25,5,5,5,2,5
434,"R_2DZxAWtUvoHh5n8",2,"2020-11-29 18:07:39","2020-11-29 18:24:02",2,43,3,1,2,1,2
434,"R_2YR18y9UyRcsHrs",5,"2020-11-29 18:58:07","2020-11-29 19:01:33",1,22,4,2,2,1,2
434,"R_2eROKijqjSq3nlE",3,"2020-11-29 21:05:22","2020-11-29 21:09:19",1,27,5,1,3,1,2
434,"R_2f3yt2CDCSvK9NL",5,"2020-11-29 19:35:21","2020-11-29 19:43:17",2,54,5,2,2,1,1
434,"R_2rCkhxWt99AoDqP",6,"2020-11-29 19:35:51","2020-11-29 19:39:09",2,35,4,3,3,2,4
434,"R_3NCidL6V2Qb2VKb",7,"2020-11-29 18:23:14","2020-11-29 18:30:58",1,51,3,4,4,3,4
434,"R_3gZLQjieZbAvul9",5,"2020-11-29 19:36:55","2020-11-29 19:54:41",1,63,6,2,2,1,2
434,"R_3ilnqTnxcyYotlD",6,"2020-11-29 22:00:44","2020-11-29 22:10:56",1,37,4,5,5,3,3
434,"R_3n7vWl2F7DGaQus",5,"2020-11-29 19:39:13","2020-11-29 19:42:04",2,31,5,4,4,1,3
434,"R_3n9vatnlQbHrroE",4,"2020-11-29 18:03:37","2020-11-29 18:19:41",1,34,5,4,4,2,4
434,"R_3qjxi4rWWVVQ5pI",2,"2020-11-29 18:00:55","2020-11-29 18:05:21",2,41,5,1,1,1,2
434,"R_RJETNyTwx1qRJzH",6,"2020-11-29 20:21:45","2020-11-29 20:23:40",1,45,5,4,4,2,5
434,"R_cRPNC3FQtX2rrMZ",7,"2020-11-29 19:54:22","2020-11-29 19:56:23",1,26,5,6,6,1,1
434,"R_eKXeMuUjpEP6mKR",5,"2020-11-25 18:49:34","2020-11-25 18:51:17",1,38,6,6,6,2,6
434,"R_pLf5d5kriNDYJKF",5,"2020-11-25 14:08:26","2020-11-25 14:11:19",1,30,5,5,5,1,5
434,"R_pabJngCJYJ98kAV",5,"2020-11-29 22:36:46","2020-11-29 22:49:35",2,51,4,6,6,2,6
434,"R_tPtbQLQwq6sTJ85",4,"2020-11-29 21:34:19","2020-11-29 21:37:10",2,30,6,5,6,2,4
434,"R_zexuk7V07RcGYF3",4,"2020-11-29 21:33:25","2020-11-29 21:37:21",2,35,6,6,6,1,2
435,"R_1LhDRKflS8pSwho",6,"2020-11-25 14:27:04","2020-11-25 14:29:06",1,32,5,5,5,2,4
435,"R_1P0sjqRR91YsaCS",4,"2020-11-25 13:51:44","2020-11-25 14:02:13",2,35,5,4,4,3,3
435,"R_1gMvt7me7qqwrs8",5,"2020-11-29 22:11:54","2020-11-29 22:20:46",1,41,5,5,4,1,2
435,"R_1mlbptygHn1McVM",5,"2020-11-29 23:25:39","2020-11-29 23:28:50",2,42,6,3,5,2,4
435,"R_1ogPqKcAadKPk3X",6,"2020-11-25 13:48:19","2020-11-25 13:51:14",1,41,5,2,2,1,2
435,"R_27UuPStCNwiUQws",5,"2020-11-29 23:37:43","2020-11-30 00:25:42",2,50,5,5,4,2,5
435,"R_2TBK2wmVqQ0Uaun",4,"2020-11-25 13:48:02","2020-11-25 13:50:53",1,33,5,1,1,1,1
435,"R_2TvYBWtEiXhTJfY",5,"2020-11-29 19:38:55","2020-11-29 19:42:33",1,31,5,4,3,3,4
435,"R_2dRq5BT7TFQA7ED",7,"2020-11-29 20:58:47","2020-11-29 21:45:41",2,46,5,2,2,1,2
435,"R_2dilJbH5hwc06nG",5,"2020-11-29 21:37:11","2020-11-29 21:45:45",2,33,6,5,4,1,2
435,"R_2dyGKWgB1qcHp6o",7,"2020-11-29 19:51:04","2020-11-29 20:01:24",1,74,5,2,2,1,1
435,"R_3Ph3Ad1RR0SONUK",6,"2020-11-29 21:37:07","2020-11-29 21:55:10",2,36,4,1,1,1,1
435,"R_3m2YMOz19em7YUM",6,"2020-11-29 23:54:06","2020-11-29 23:56:27",1,64,5,5,5,2,5
435,"R_57pU9RwnmRD9tPr",6,"2020-11-29 21:35:17","2020-11-29 21:37:43",1,96,5,6,6,2,6
435,"R_BAqtSIJEJknb8Hf",6,"2020-11-25 19:30:56","2020-11-25 19:40:19",1,57,5,5,5,2,5
435,"R_D14fo1kSvvRVsYh",6,"2020-11-29 18:03:31","2020-11-29 18:12:26",1,56,5,6,6,1,6
435,"R_PRO5A6f46V9Pj7r",5,"2020-11-25 19:21:47","2020-11-25 19:25:34",1,28,4,3,4,3,3
435,"R_psLWmDPX8Xx5Lnr",6,"2020-11-29 20:00:10","2020-11-29 20:04:09",1,34,5,6,6,1,2
435,"R_u37kp1fmpvxVEpr",4,"2020-11-29 23:40:53","2020-11-29 23:45:29",2,30,6,5,4,1,1
436,"R_1GE12nDyXQfUGgP",4,"2020-11-29 19:37:27","2020-11-29 19:44:04",1,79,6,2,2,1,2
436,"R_1mhe2YvMxzS7LG1",6,"2020-11-25 15:27:45","2020-11-25 15:30:45",1,52,5,6,6,1,1
436,"R_2BxlA38Rzi5PytL",2,"2020-11-29 18:57:44","2020-11-29 19:04:26",2,40,3,6,6,2,6
436,"R_2DRIvDeVVuqcodH",7,"2020-11-29 19:36:38","2020-11-29 19:40:10",1,33,6,1,1,1,1
436,"R_3Gyb15mTxXrHTWf",7,"2020-11-29 19:36:25","2020-11-29 19:44:30",1,63,6,3,4,1,2
436,"R_3RwjMz1IkFYxqvZ",7,"2020-11-25 15:29:16","2020-11-25 15:43:28",2,49,5,4,3,1,2
436,"R_3iL6Bmk4st8MY7g",5,"2020-11-29 19:35:39","2020-11-29 19:41:13",2,46,4,3,4,2,4
436,"R_3mh4V4nYBb5Q0gC",3,"2020-11-25 15:27:39","2020-11-25 15:35:50",2,44,2,4,4,3,4
436,"R_3mk0V5i2VCO7R4M",6,"2020-11-29 23:40:47","2020-11-29 23:44:37",1,31,5,6,6,2,6
436,"R_3n9vatnlQbHrroE",4,"2020-11-29 18:03:37","2020-11-29 18:19:41",1,34,5,4,4,2,4
436,"R_NXwPJHZPNzS8CdP",3,"2020-11-29 18:59:06","2020-11-29 19:04:53",2,35,5,2,2,1,2
436,"R_QoZUjBnChcAA9CV",7,"2020-11-29 23:30:36","2020-11-29 23:39:14",2,30,6,6,6,2,6
437,"R_12o3aWx6QPhw3MF",5,"2020-11-25 15:42:50","2020-11-25 15:45:58",1,30,6,5,4,2,6
437,"R_1DD4UgwoM83Wu2W",6,"2020-11-29 17:56:30","2020-11-29 17:58:38",1,42,4,4,4,3,4
437,"R_1EXUYetzknAIj0c",5,"2020-11-29 19:35:18","2020-11-29 19:38:18",1,31,5,2,4,3,3
437,"R_1LRvXCcVNMfS2Wv",6,"2020-11-25 16:48:19","2020-11-25 16:52:29",1,30,4,6,1,3,3
437,"R_1gOP0STN1lhVkxX",6,"2020-11-29 19:35:34","2020-11-29 19:45:15",2,39,5,4,4,3,4
437,"R_1jya2woGxE0HJUE",5,"2020-11-29 21:33:13","2020-11-29 21:35:09",2,24,5,3,3,1,3
437,"R_1mOdY7Fgr1mg1eW",5,"2020-11-29 23:28:18","2020-11-29 23:31:46",2,28,6,5,4,2,5
437,"R_21u2aYnUal1yoCh",4,"2020-11-25 13:42:00","2020-11-25 13:58:29",1,32,5,3,5,2,5
437,"R_24LUW3J7J5f7rP8",6,"2020-11-29 17:56:35","2020-11-29 18:03:09",2,68,3,4,4,2,4
437,"R_2DUpRH6tt0xTNhg",3,"2020-11-29 23:27:39","2020-11-29 23:34:34",1,43,5,4,4,3,4
437,"R_2EE0p0gSucLP3pb",6,"2020-11-29 21:37:52","2020-11-29 22:10:05",2,25,5,5,6,1,2
437,"R_2ZBKY9Cjiv7oG6C",5,"2020-11-25 16:30:57","2020-11-25 16:36:00",2,48,5,5,5,1,2
437,"R_2cCSHSoAB7fURyE",6,"2020-11-29 21:33:36","2020-11-29 21:40:30",1,76,5,2,2,1,1
437,"R_2mhz5vreWYPsfVn",7,"2020-11-25 13:50:30","2020-11-25 13:56:18",2,33,2,3,3,3,4
437,"R_2uWmyLfgCxAcJaK",4,"2020-11-29 23:28:46","2020-11-29 23:34:16",2,58,5,4,5,1,1
437,"R_2xLez8WEIcWQ2XU",6,"2020-11-29 21:40:47","2020-11-29 21:43:39",2,48,5,6,5,1,2
437,"R_33gs0q4hECyozjm",5,"2020-11-29 19:35:33","2020-11-29 19:39:02",1,32,5,1,4,1,3
437,"R_3DtCf14ibAhdk4I",1,"2020-11-29 18:23:17","2020-11-29 18:26:27",1,27,5,4,4,4,3
437,"R_3MAnTwbRhRcT0KV",6,"2020-11-29 17:22:49","2020-11-29 17:28:30",1,62,2,4,4,3,4
437,"R_R3TcuPW8bDQk8V3",5,"2020-11-29 23:25:23","2020-11-29 23:28:54",2,26,4,1,2,1,1
437,"R_YPMymEvnGELtqVP",7,"2020-11-30 00:26:06","2020-11-30 00:37:24",2,53,5,6,5,2,6
437,"R_pis8QRPMJgmqj1n",5,"2020-11-29 23:26:12","2020-11-29 23:28:17",1,30,6,6,5,1,1
438,"R_12hzke4oeaArz6M",6,"2020-11-29 21:35:44","2020-11-29 21:46:49",2,44,5,3,4,2,5
438,"R_1E6zBWWL249oWjU",7,"2020-11-29 19:36:28","2020-11-29 19:38:57",1,29,5,6,6,1,6
438,"R_1GE12nDyXQfUGgP",6,"2020-11-29 19:37:27","2020-11-29 19:44:04",1,79,6,2,2,1,2
438,"R_1MYSow7lGsFfVZy",5,"2020-11-29 21:33:18","2020-11-29 21:37:28",1,36,5,3,5,2,4
438,"R_1ezdPCSHzUQUMKQ",4,"2020-11-29 19:35:56","2020-11-29 19:43:52",1,60,5,2,2,1,2
438,"R_1pEw3o1j46dyjib",2,"2020-11-29 19:37:36","2020-11-29 19:46:03",1,40,5,2,3,3,3
438,"R_27whemu52hpmOD7",2,"2020-11-29 19:36:22","2020-11-29 19:47:27",1,51,6,4,3,2,4
438,"R_29ucbFgdiCopXcc",4,"2020-11-29 18:00:25","2020-11-29 18:07:19",1,23,2,1,1,4,3
438,"R_2ARM2heJzcPLH9z",6,"2020-11-29 18:06:06","2020-11-29 18:08:40",2,23,5,2,3,1,2
438,"R_2eUKA9bqsD2LP5T",7,"2020-11-29 19:26:15","2020-11-29 19:30:39",1,46,5,6,6,2,5
438,"R_3DiqeVFNYxoW13z",4,"2020-11-29 18:22:05","2020-11-29 18:29:02",2,56,6,2,2,1,2
438,"R_3HtpGas9BKui5tQ",2,"2020-11-29 17:56:51","2020-11-29 18:02:24",2,30,5,2,4,1,2
438,"R_3PChleC01jycUOj",6,"2020-11-29 19:22:57","2020-11-29 19:27:36",1,39,6,5,4,1,2
438,"R_3UfFuxy4y5a6uvD",7,"2020-11-29 21:33:13","2020-11-29 21:37:43",1,24,5,1,1,3,3
438,"R_3qEvlUljpbxrOw2",4,"2020-11-29 17:56:26","2020-11-29 17:59:58",2,25,6,3,4,3,3
438,"R_5aNjHqRsgozWyDn",6,"2020-11-29 19:36:16","2020-11-29 19:46:25",2,34,2,3,3,1,3
438,"R_9yprM0d3jYajEgF",3,"2020-11-29 22:12:08","2020-11-29 22:41:22",1,64,5,3,3,2,5
438,"R_BxoQRCI5RQ27AQx",7,"2020-11-29 19:40:52","2020-11-29 20:08:36",2,40,5,2,1,1,1
438,"R_PIioyduN4AlCC77",3,"2020-11-29 18:22:37","2020-11-29 18:31:29",2,49,3,1,1,1,2
438,"R_ZgblavDhrJJbPvb",5,"2020-11-29 21:33:00","2020-11-29 21:35:58",1,52,5,5,5,2,5
438,"R_r9llfViThpZpFK1",5,"2020-11-29 17:57:00","2020-11-29 18:03:15",1,37,5,3,5,1,3
439,"R_1DC1dhHFEaa136t",6,"2020-11-30 00:10:42","2020-11-30 00:22:58",1,29,5,5,4,2,5
439,"R_1EgN1j7F4YjABg1",7,"2020-11-29 23:26:20","2020-11-29 23:41:05",2,29,4,1,1,1,2
439,"R_1IuYNUtQJoJEgEN",4,"2020-11-25 17:44:47","2020-11-25 17:48:03",2,31,4,3,3,3,3
439,"R_1LhDRKflS8pSwho",7,"2020-11-25 14:27:04","2020-11-25 14:29:06",1,32,5,5,5,2,4
439,"R_1Qup8Ab6Ek94Rua",4,"2020-11-29 21:53:28","2020-11-29 21:58:08",1,45,5,3,4,1,2
439,"R_1mV33kf9ES0KmBG",7,"2020-11-29 22:05:15","2020-11-29 22:15:37",1,32,5,5,6,1,5
439,"R_2AEbALYwv7mJq9M",6,"2020-11-29 23:25:28","2020-11-29 23:30:18",1,28,4,4,4,3,4
439,"R_2BmTwnWXt6MQFus",6,"2020-11-30 01:36:13","2020-11-30 01:53:45",2,39,5,4,4,2,5
439,"R_2Ec65oBqGsAvYUN",6,"2020-11-29 23:25:36","2020-11-29 23:34:08",2,58,2,5,5,2,5
439,"R_2TvYBWtEiXhTJfY",4,"2020-11-29 19:38:55","2020-11-29 19:42:33",1,31,5,4,3,3,4
439,"R_2VDbScTq22IuScF",7,"2020-11-29 21:33:49","2020-11-29 21:41:54",2,46,6,4,2,3,4
439,"R_2azVCt9OfzaxEgC",7,"2020-11-25 14:15:17","2020-11-25 14:21:02",2,32,5,5,6,2,6
439,"R_2uUnRJkgGphMFZY",3,"2020-11-29 23:38:37","2020-11-29 23:44:06",1,22,5,5,5,2,4
439,"R_2zUCjGcDqbWddbP",5,"2020-11-29 19:36:48","2020-11-29 19:41:02",2,26,3,3,4,1,3
439,"R_3HjcLBgLO9zlTrz",5,"2020-11-29 23:25:26","2020-11-29 23:35:51",2,33,5,4,4,2,4
439,"R_3gZLQjieZbAvul9",6,"2020-11-29 19:36:55","2020-11-29 19:54:41",1,63,6,2,2,1,2
439,"R_3plol2zj0KRImEg",5,"2020-11-29 21:34:41","2020-11-29 21:49:31",1,38,5,4,4,1,3
439,"R_4MI8Xpv6BWegH1D",7,"2020-11-29 23:26:16","2020-11-29 23:36:45",2,54,3,6,6,2,6
439,"R_6r0Ua2rXI1d6XmN",6,"2020-11-29 21:47:24","2020-11-29 21:53:35",2,59,4,1,2,1,1
439,"R_C33NPe2Pop4Tqlb",7,"2020-11-29 21:33:42","2020-11-29 21:38:46",1,58,6,2,2,1,1
439,"R_QoZUjBnChcAA9CV",6,"2020-11-29 23:30:36","2020-11-29 23:39:14",2,30,6,6,6,2,6
439,"R_YPMymEvnGELtqVP",6,"2020-11-30 00:26:06","2020-11-30 00:37:24",2,53,5,6,5,2,6
439,"R_a43pHGVszs1RGFP",7,"2020-11-25 16:48:19","2020-11-25 16:52:13",2,27,6,1,1,2,6
439,"R_emks6tXA7rMDLPP",7,"2020-11-29 23:25:48","2020-11-29 23:30:12",2,43,6,5,6,2,6
440,"R_1qaY7O1uOKviVmJ",6,"2020-11-29 17:56:33","2020-11-29 17:58:47",1,27,5,1,1,1,2
440,"R_24LUW3J7J5f7rP8",6,"2020-11-29 17:56:35","2020-11-29 18:03:09",2,68,3,4,4,2,4
440,"R_2mm7X27tndofIcN",5,"2020-11-29 23:26:21","2020-11-29 23:47:39",2,59,2,5,5,2,5
440,"R_3ETiVfoyDYpqZ31",3,"2020-11-29 19:25:50","2020-11-29 19:29:53",1,23,5,2,2,1,3
440,"R_3LbawdeFljSgb80",4,"2020-11-25 16:33:36","2020-11-25 16:36:48",2,35,5,2,2,1,2
440,"R_3PtOcPP4nGUAI26",4,"2020-11-29 17:56:49","2020-11-29 18:26:50",1,36,5,1,3,1,2
440,"R_3gUGQKtLRbo2CrV",7,"2020-11-29 19:36:47","2020-11-29 19:42:42",1,27,4,2,2,1,2
440,"R_3mk0V5i2VCO7R4M",6,"2020-11-29 23:40:47","2020-11-29 23:44:37",1,31,5,6,6,2,6
440,"R_QiuEaFwb3W6y4cF",7,"2020-11-25 14:59:33","2020-11-25 15:06:11",1,30,5,6,6,1,1
440,"R_Tqkz0fUFG5dT0ZP",6,"2020-11-29 19:35:35","2020-11-29 19:39:09",1,31,5,1,1,1,2
440,"R_vcYr0ifevhFu9oZ",3,"2020-11-30 00:26:14","2020-11-30 00:32:09",2,48,5,4,5,1,2
440,"R_z2yEcBaFVeT2Qy5",6,"2020-11-25 15:36:24","2020-11-25 15:39:33",2,30,6,6,5,1,2
441,"R_1EgN1j7F4YjABg1",3,"2020-11-29 23:26:20","2020-11-29 23:41:05",2,29,4,1,1,1,2
441,"R_1gOP0STN1lhVkxX",5,"2020-11-29 19:35:34","2020-11-29 19:45:15",2,39,5,4,4,3,4
441,"R_1l9kWPDVi2oZtAP",7,"2020-11-29 18:58:38","2020-11-29 19:05:04",1,49,4,6,6,2,5
441,"R_1laS6iY2BuY0T6D",5,"2020-11-30 00:01:47","2020-11-30 00:07:03",1,33,5,4,4,2,5
441,"R_1rwPyzOMJ7ECB1A",4,"2020-11-29 23:25:07","2020-11-29 23:28:59",1,36,4,3,3,1,2
441,"R_24cpzmriAuklhMJ",5,"2020-11-29 19:00:58","2020-11-29 19:06:06",1,30,5,4,5,2,4
441,"R_2DRIvDeVVuqcodH",7,"2020-11-29 19:36:38","2020-11-29 19:40:10",1,33,6,1,1,1,1
441,"R_2Ec65oBqGsAvYUN",6,"2020-11-29 23:25:36","2020-11-29 23:34:08",2,58,2,5,5,2,5
441,"R_2rAUT4KdVkGFghA",3,"2020-11-29 18:10:02","2020-11-29 18:15:19",1,25,5,4,5,2,4
441,"R_2rCLafybIxPZl05",3,"2020-11-29 23:45:55","2020-11-29 23:52:00",1,37,5,1,2,1,1
441,"R_3ER0om1yLRvXkeu",5,"2020-11-29 23:25:11","2020-11-29 23:36:18",1,44,5,4,4,2,4
441,"R_3HUrwd146wIVl7V",4,"2020-11-25 16:06:05","2020-11-25 16:09:33",2,51,5,5,5,1,1
441,"R_3KoKjzB0MRj9ver",5,"2020-11-29 19:37:14","2020-11-29 19:58:43",2,34,5,6,5,1,1
441,"R_3n9vatnlQbHrroE",1,"2020-11-29 18:03:37","2020-11-29 18:19:41",1,34,5,4,4,2,4
441,"R_3qEvlUljpbxrOw2",4,"2020-11-29 17:56:26","2020-11-29 17:59:58",2,25,6,3,4,3,3
441,"R_4MI8Xpv6BWegH1D",7,"2020-11-29 23:26:16","2020-11-29 23:36:45",2,54,3,6,6,2,6
441,"R_QiuEaFwb3W6y4cF",3,"2020-11-25 14:59:33","2020-11-25 15:06:11",1,30,5,6,6,1,1
441,"R_xzTp9LvWHtT1OWl",6,"2020-11-29 19:02:57","2020-11-29 19:07:46",2,27,5,2,2,1,1
442,"R_1IuYNUtQJoJEgEN",5,"2020-11-25 17:44:47","2020-11-25 17:48:03",2,31,4,3,3,3,3
442,"R_1mhe2YvMxzS7LG1",5,"2020-11-25 15:27:45","2020-11-25 15:30:45",1,52,5,6,6,1,1
442,"R_2AEbALYwv7mJq9M",2,"2020-11-29 23:25:28","2020-11-29 23:30:18",1,28,4,4,4,3,4
442,"R_2S2LcWGpewanC3G",7,"2020-11-29 20:13:50","2020-11-29 20:20:57",1,52,5,2,2,1,2
442,"R_2pLceSRYw70T3jB",6,"2020-11-29 19:35:33","2020-11-29 19:39:00",2,33,2,1,1,1,1
442,"R_2rAUT4KdVkGFghA",4,"2020-11-29 18:10:02","2020-11-29 18:15:19",1,25,5,4,5,2,4
442,"R_3Dow3QgKup4oT1o",7,"2020-11-29 18:46:07","2020-11-29 18:49:58",1,39,5,4,4,3,4
442,"R_3JdWvrnEDltlEX1",7,"2020-11-25 14:45:42","2020-11-25 14:49:21",1,29,2,4,4,2,5
442,"R_3NCidL6V2Qb2VKb",4,"2020-11-29 18:23:14","2020-11-29 18:30:58",1,51,3,4,4,3,4
442,"R_3fICkoi5vXOr3w5",6,"2020-11-29 18:35:12","2020-11-29 18:41:17",2,32,6,4,3,3,4
442,"R_3fYL8vguBtQcVpQ",7,"2020-11-29 23:27:21","2020-11-29 23:35:41",1,26,5,3,3,1,3
442,"R_57Ic8FGEk1oIitz",6,"2020-11-29 21:32:56","2020-11-29 21:37:58",2,38,5,2,2,2,5
442,"R_YPMymEvnGELtqVP",7,"2020-11-30 00:26:06","2020-11-30 00:37:24",2,53,5,6,5,2,6
443,"R_1FwEoH9jsoNf8yh",7,"2020-11-29 21:34:00","2020-11-29 21:43:22",1,29,2,2,2,1,2
443,"R_1GTdEtr6Gdd5TRG",6,"2020-11-29 17:49:06","2020-11-29 17:52:47",2,58,6,1,3,1,1
443,"R_1HjadSH63IdOyGM",4,"2020-11-29 23:29:07","2020-11-29 23:34:16",1,60,5,4,5,1,3
443,"R_25uxmr7PgUTe5Vb",7,"2020-11-29 21:33:46","2020-11-29 21:57:13",2,25,5,3,3,1,2
443,"R_2BzLklbnj5ct15d",4,"2020-11-29 23:25:20","2020-11-29 23:36:12",1,56,5,4,3,1,1
443,"R_2UX9L2qkYkLqIK9",4,"2020-11-29 19:36:31","2020-11-29 19:42:59",2,32,5,5,5,3,4
443,"R_2ZBKY9Cjiv7oG6C",4,"2020-11-25 16:30:57","2020-11-25 16:36:00",2,48,5,5,5,1,2
443,"R_30ie9Jx4Z7lmd0M",7,"2020-11-29 18:07:21","2020-11-29 18:20:21",1,20,4,3,3,1,2
443,"R_339XCNMNhJmVIob",7,"2020-11-29 19:01:57","2020-11-29 19:07:21",1,34,5,6,3,1,3
443,"R_3CHGWxFkHY7KOs0",5,"2020-11-29 21:34:49","2020-11-29 21:41:42",2,34,5,4,1,1,3
443,"R_3HnqXo4PxEsITZe",6,"2020-11-25 15:34:33","2020-11-25 15:40:12",1,30,5,5,5,2,5
443,"R_3JmZ0PjVePIZrdx",7,"2020-11-25 14:15:45","2020-11-25 14:23:49",1,33,5,4,5,2,6
443,"R_3LbawdeFljSgb80",4,"2020-11-25 16:33:36","2020-11-25 16:36:48",2,35,5,2,2,1,2
443,"R_4Itt5ehOsLgliff",5,"2020-11-29 23:28:14","2020-11-29 23:32:04",1,30,5,5,6,2,5
444,"R_0B1oUzqSRBNClDH",6,"2020-11-29 21:33:02","2020-11-29 21:38:40",1,52,5,5,5,2,5
444,"R_1DqY09i8NhVzuJZ",5,"2020-11-29 22:20:06","2020-11-29 22:25:57",2,50,5,4,5,1,3
444,"R_1E07grhzhj3BTGS",4,"2020-11-29 23:27:30","2020-11-29 23:31:00",2,30,5,4,3,3,3
444,"R_1et4YvmO59IRdlR",7,"2020-11-29 19:35:51","2020-11-29 19:41:18",2,29,5,2,3,4,2
444,"R_1jfe0qVXOjmX3N0",4,"2020-11-29 18:06:48","2020-11-29 18:11:42",1,35,2,2,2,1,2
444,"R_1oi2lFmD65LCatv",6,"2020-11-30 00:48:22","2020-11-30 01:07:32",1,48,4,3,5,2,4
444,"R_1rGPNjBwTAcUNWi",7,"2020-11-29 21:33:12","2020-11-29 21:36:44",1,54,5,1,3,1,2
444,"R_2P1fY36R6Ahj8p5",7,"2020-11-29 23:36:10","2020-11-29 23:42:53",1,29,4,2,2,1,1
444,"R_2Pu5hgOMsvO6IaU",7,"2020-11-29 17:56:47","2020-11-29 18:02:04",1,54,5,4,6,2,5
444,"R_2V1n6CbVBopDXdG",6,"2020-11-29 19:35:58","2020-11-29 19:40:19",2,28,6,6,6,2,5
